price,bedrooms,living_in_m2,real_bathrooms
420000,2,164.43831,1
405000,2,130.99323,1
464000,2,122.63195999999999,1
651500,3,139.3545,1
545000,2,247.12198,2
355000,3,197.88339,2
546200,3,194.16727,2
289000,1,107.76748,1
354950,2,165.36734,1
480000,3,256.41228,2
246000,2,151.43189,1
600000,3,220.18010999999998,2
395000,2,134.70935,3
128000,1,91.04494,1
835000,3,334.4508,3
302495,2,204.3866,2
380000,3,232.2575,2
715000,2,268.48967,2
797000,3,246.19295,2
583000,2,167.2254,1
330000,1,79.89658,1
273000,2,153.28995,2
230000,2,170.01248999999999,2
459000,3,245.26391999999998,3
175000,2,113.34166,1
915000,3,239.68974,2
440000,2,117.98681,1
549900,1,105.90942,1
420000,2,165.36734,1
456150,2,162.58025,2
250000,2,149.57383,2
252000,3,104.05136,1
120000,2,117.05778,1
381000,2,135.63838,1
360000,3,159.79316,1
317000,2,195.09629999999999,2
205000,2,90.11591,1
446000,3,211.81884,2
425000,3,156.07704,2
545000,3,221.10914,3
840000,3,219.25108,2
886000,3,247.12198,2
871000,3,219.25108,1
696500,3,235.97362,2
390000,2,109.62554,1
316500,2,164.43831,2
220000,3,142.14159,1
590000,3,222.9672,2
690000,2,101.26427,1
294010,2,143.99965,1
340000,1,59.45792,1
510000,1,112.41263,1
295000,1,147.71577,2
185000,1,83.6127,1
210000,2,122.63195999999999,2
526000,2,165.36734,1
187000,1,79.89658,1
660000,3,186.73503,2
544500,3,157.00607,1
630000,3,179.30279,1
525000,2,266.63161,1
329500,2,139.3545,2
338800,3,167.2254,2
335000,2,138.42547,2
180000,1,82.68367,1
719000,3,238.76071,2
502550,2,164.43831,1
595000,3,125.41905,1
319500,3,253.62519,2
227500,2,143.07062,1
560000,2,170.94152,2
330000,2,132.85129,1
452000,1,154.21898,1
745000,2,190.45115,1
370950,2,234.951687,2
270000,2,139.3545,1
825000,3,353.96043,3
713414,2,262.91549,2
445000,2,183.01891,3
750000,2,170.94152,2
309950,1,104.05136,1
360000,3,297.2896,2
901000,3,144.92867999999999,3
1095000,1,284.654792,1
725000,3,262.91549,2
824500,3,242.47683,2
515000,2,166.29637,2
183000,1,70.60628,1
660000,2,248.515525,2
585000,2,283.35415,3
462500,1,143.07062,2
349990,3,206.24466,2
396500,2,126.34808,1
254000,2,137.49644,2
740000,3,370.68297,3
615000,3,216.46399,2
328000,3,314.01214,3
297000,1,118.91584,1
242000,2,157.00607,2
240000,2,128.20614,1
590000,2,130.99323,2
561000,2,158.86413,1
990000,2,232.2575,2
533000,2,261.05743,2
190000,2,88.25785,1
695000,3,326.08953,3
1095000,2,236.90265,2
854000,3,292.64445,2
630000,3,299.14766,2
769000,3,337.23789,2
185000,1,62.24501,1
177000,2,106.83845,1
480000,1,105.90942,2
185000,3,184.87697,1
810000,3,327.01856,2
210000,1,86.39979,1
587206,2,175.58667,3
425000,2,114.27069,2
321500,3,179.30279,2
355000,2,87.32882,1
375000,3,189.52212,2
712500,3,211.81884,2
716500,2,179.30279,1
789900,2,317.72826,2
404500,1,117.98681,1
690700,3,266.63161,2
215000,3,132.85129,1
800000,2,195.09629999999999,2
405000,2,228.54138,2
380000,2,85.47076,1
260000,1,91.04494,1
130000,1,81.75464,1
339000,2,106.83845,1
379950,3,239.68974,2
450000,2,156.07704,2
518000,2,117.98681,1
360000,2,151.43189,2
465000,2,83.6127,1
542500,3,162.58025,2
259950,1,71.53531,1
318500,3,165.36734,2
590000,3,200.67048,2
770000,2,253.62519,2
350000,3,142.14159,2
250000,1,103.12233,1
550000,3,224.82526,2
549000,2,178.37376,2
305000,2,119.84487,3
386000,3,261.05743,2
269950,3,133.78032,1
245000,3,241.5478,2
670000,2,200.67048,1
158550,3,158.86413,1
355000,3,190.45115,2
1100000,2,245.26391999999998,2
399950,3,218.32205,2
460000,2,172.79958,2
765000,3,279.63803,3
369500,2,153.28995,1
532500,1,76.18046,1
811000,2,173.72861,1
749000,3,158.86413,2
272450,2,125.41905,1
264950,3,159.79316,2
325000,2,133.78032,2
770000,3,330.73468,2
399000,3,230.39944,2
705000,3,191.38018,2
359800,3,201.59951,2
624000,3,331.66371,3
331000,2,100.33524,1
942990,3,331.66371,2
249000,2,95.69009,1
345000,2,172.79958,1
307000,2,106.83845,1
465000,2,178.37376,2
545000,2,184.87697,2
772000,3,277.77997,2
425000,2,154.21898,1
430000,3,278.709,2
338500,2,197.88339,1
379900,3,295.524443,2
280000,1,89.18688,1
690000,3,183.01891,1
322000,2,114.27069,1
620000,3,205.31563,2
526000,2,151.060278,2
435000,3,177.44473,2
472217,2,186.73503,2
163000,2,119.84487,1
655000,1,154.21898,1
625000,2,114.27069,1
280000,1,121.70293,1
987000,2,200.67048,2
1065000,2,368.82491,2
265000,2,130.0642,1
325000,2,197.88339,2
551000,3,287.07027,3
530000,1,176.5157,2
440000,2,158.86413,1
288400,2,173.72861,2
310000,2,93.83203,1
439000,3,144.92867999999999,2
225000,2,163.50928,1
380000,3,289.85735999999997,2
950000,3,353.0314,2
350000,1,118.91584,2
518500,2,147.71577,3
198000,2,132.85129,1
193000,1,118.91584,1
495000,2,239.411031,2
250000,2,130.0642,2
248000,3,164.43831,2
875000,3,352.10237,3
375000,2,128.20614,1
425000,2,110.55457,1
436000,2,196.95436,2
349000,2,132.85129,2
775000,3,279.63803,2
330000,3,126.34808,1
500000,2,145.85771,1
520000,2,155.14801,2
570000,2,152.36092,2
367500,2,145.85771,1
435000,3,199.74145,2
445000,2,162.58025,1
740000,2,151.43189,1
375000,2,170.01248999999999,2
232900,2,84.54173,1
463000,3,183.94794,2
431500,1,127.27711,2
250000,2,152.36092,1
175000,1,57.59986,1
400000,2,196.02533,1
290000,2,89.18688,1
570000,2,222.9672,2
234500,3,182.08988,2
537000,3,245.26391999999998,2
456000,3,155.14801,1
430000,2,168.15443,1
450000,1,95.69009,1
559500,2,199.74145,2
269950,2,181.16085,1
860000,3,285.21220999999997,2
510000,1,76.18046,1
751750,1,174.65764,2
585000,3,232.2575,1
467000,2,247.12198,1
730000,2,200.67048,2
479000,2,137.49644,1
365000,2,103.12233,2
475000,3,222.9672,3
375000,2,115.19972,1
820000,2,277.77997,2
550000,3,199.74145,2
600000,3,203.45757,2
360000,3,217.39302,2
270000,2,143.07062,2
180000,2,149.57383,1
475000,2,117.05778,1
358000,3,170.01248999999999,2
299000,2,111.4836,1
399950,2,126.34808,2
325000,1,67.81919,1
270000,2,114.27069,1
430000,2,120.7739,1
449000,1,135.63838,2
287500,3,187.66406,2
399000,3,139.3545,1
213000,3,183.94794,1
690000,2,240.61877,2
650000,2,198.81242,1
344000,3,222.9672,2
365000,2,167.2254,2
522500,2,141.21256,1
825000,3,206.24466,2
590000,2,224.82526,2
335000,3,205.31563,2
530000,2,286.14124,2
625000,3,222.03817,2
209000,2,85.47076,1
428000,1,131.364842,2
270000,2,143.07062,1
435000,2,114.27069,2
445000,3,211.81884,2
640000,3,187.66406,1
210000,2,111.4836,1
455000,1,123.56099,1
720000,3,265.70258,2
545000,3,222.03817,2
363000,1,104.05136,1
790000,3,263.84452,2
225500,1,147.71577,1
370000,2,156.07704,2
537000,2,143.99965,1
425000,2,93.83203,1
857000,3,345.59916,3
482975,2,197.88339,2
525000,1,100.33524,1
680000,3,267.56064,2
471000,2,188.59309,2
445000,3,225.75429,1
207500,2,152.36092,1
520000,2,200.67048,2
380000,2,115.19972,1
255000,2,132.85129,1
330000,1,121.70293,2
185000,2,132.85129,1
360000,2,170.01248999999999,1
920000,2,339.09595,2
528000,1,78.03852,1
439000,2,295.43154,2
313000,2,122.63195999999999,1
739000,3,371.612,3
650000,2,128.20614,1
895000,3,325.1605,3
765000,2,203.45757,1
660000,2,164.43831,2
260000,3,199.74145,2
485500,3,215.53496,2
344000,2,114.456496,2
457500,2,170.94152,1
334200,2,130.99323,1
670500,3,147.71577,2
1150000,3,386.47648,3
515000,2,169.08346,2
375000,3,224.82526,3
569950,3,233.18653,2
800000,3,218.32205,2
500000,2,137.49644,1
370000,1,117.98681,1
385000,3,250.8381,2
299000,2,147.71577,2
279950,2,142.14159,1
186000,2,135.63838,1
475200,2,155.14801,2
600000,2,209.96078,2
1025000,3,349.31528,3
235000,3,126.34808,1
622500,2,209.96078,2
639000,2,130.0642,2
870000,3,335.37982999999997,3
800000,3,302.86378,2
380000,2,148.6448,2
389950,2,212.097549,2
301000,2,95.69009,1
589000,1,171.87055,2
440000,2,208.10272,1
440000,2,114.27069,2
400000,2,187.66406,2
289000,3,182.182783,2
525000,3,198.81242,2
295000,2,152.36092,1
483000,2,195.09629999999999,2
355000,2,115.19972,1
354950,2,90.11591,1
400000,1,124.49002,2
480000,3,202.52854,2
317000,2,126.162274,2
810000,3,384.61842,3
690000,2,148.6448,1
218000,2,171.87055,1
310000,2,194.16727,2
235000,1,62.24501,1
595000,3,216.46399,2
566950,2,160.72219,3
405000,1,74.3224,1
299000,3,173.72861,2
499000,1,122.63195999999999,2
350000,2,172.79958,1
445434,1,136.56741,1
443725,2,116.12875,1
429950,3,157.9351,1
187500,2,78.03852,1
185000,2,140.28353,1
323000,2,175.58667,2
509000,3,241.5478,2
989000,3,374.39909,3
420000,2,222.03817,1
322200,3,186.73503,2
407500,3,176.5157,2
264950,1,71.53531,1
430000,2,185.806,2
604000,2,301.00572,2
674250,3,258.27034,2
500000,2,142.14159,1
315000,2,221.10914,1
342000,2,225.75429,2
795000,2,209.96078,3
660000,3,170.94152,1
660000,2,222.9672,2
310000,3,181.16085,2
589000,3,244.33489,2
440000,3,214.60593,2
419950,2,199.74145,3
367500,3,276.85094,3
310000,1,101.26427,2
325000,3,200.67048,2
540000,3,278.058679,1
399950,3,171.87055,1
1027500,3,328.87662,3
650000,2,183.01891,1
521450,2,119.84487,2
675000,2,158.86413,1
580000,2,183.01891,1
276000,1,105.90942,1
332500,2,148.6448,2
862000,3,296.36057,2
772500,3,361.39267,2
265000,2,170.94152,2
216600,2,204.3866,1
448000,2,144.92867999999999,3
1140000,2,258.27034,2
503000,2,143.07062,2
575000,3,268.48967,2
690000,3,258.27034,2
325000,2,271.27676,1
548000,2,196.02533,2
659000,3,218.32205,2
423500,2,164.43831,2
230000,2,124.49002,2
320000,1,104.05136,1
635000,3,232.2575,2
311750,3,210.88981,2
895950,3,295.43154,2
795000,3,268.48967,2
815000,3,292.64445,2
395000,2,148.6448,2
950000,3,312.15408,2
1050000,3,272.20579,3
260000,2,120.7739,1
637500,2,156.07704,1
370000,3,187.66406,2
375000,2,147.71577,1
195500,3,114.27069,1
300000,3,160.72219,1
442000,3,193.23824,2
280000,1,182.08988,1
1115000,3,295.43154,2
200500,2,117.05778,1
363990,3,208.10272,2
390000,1,167.2254,1
490000,2,193.23824,2
545000,2,157.9351,1
450000,2,124.49002,1
1030000,3,243.40586,2
331500,3,157.9351,1
590000,2,119.84487,3
790000,3,289.85735999999997,3
230000,1,74.3224,1
370000,1,113.34166,1
430236,3,319.95793199999997,3
430000,2,177.44473,2
217000,2,124.49002,2
565000,3,211.81884,2
410000,2,133.78032,1
939000,3,338.16692,3
280000,3,158.86413,2
560000,3,126.34808,1
452000,2,241.5478,2
527000,1,152.36092,1
795000,3,255.48325,3
600000,3,274.06385,2
339000,2,102.1933,1
327500,3,153.28995,1
820000,3,271.27676,2
279000,2,142.14159,1
256000,3,117.98681,1
210000,1,90.11591,1
500000,2,126.34808,2
709000,3,156.07704,1
625000,3,300.07669,2
499950,2,169.08346,3
425000,3,232.2575,2
440000,2,117.98681,1
555000,1,127.27711,2
445000,3,157.9351,2
425000,3,138.42547,2
156000,1,85.47076,1
988500,2,187.199545,2
459000,2,150.50286,1
435000,3,287.9993,2
330000,2,201.59951,2
433000,2,185.806,2
345000,2,105.90942,1
285500,3,182.08988,1
985000,2,155.14801,1
535000,2,211.81884,2
599000,3,147.71577,1
422500,3,236.90265,2
607000,2,114.27069,1
570000,1,102.1933,1
475000,1,98.47718,2
480000,3,230.39944,2
572000,2,204.3866,2
369950,2,126.34808,2
219950,2,120.7739,1
550000,2,91.04494,1
417000,2,121.70293,1
212000,2,93.83203,1
675000,2,140.28353,3
985000,2,241.5478,3
215000,2,106.83845,1
935000,2,159.79316,2
295000,2,157.00607,2
405000,2,115.19972,1
325000,2,88.25785,1
360000,3,207.17369,1
265000,2,99.40621,1
282000,3,175.58667,2
550000,2,175.58667,1
300000,3,177.44473,2
369000,3,236.90265,1
458000,2,154.21898,1
463828,3,301.93475,1
213000,1,92.903,1
245000,3,173.72861,2
550000,2,179.30279,2
860000,3,323.30244,2
796500,2,240.61877,2
355000,2,168.15443,2
670000,2,307.50893,2
305000,3,209.03175,2
337000,2,133.78032,1
439950,3,203.45757,1
314950,2,153.661562,2
425000,1,132.85129,1
499000,2,170.94152,1
374950,3,235.97362,3
760000,1,130.99323,1
585000,3,229.47041,1
415000,2,118.91584,2
555000,3,283.35415,1
518000,2,132.85129,1
295000,1,120.7739,1
395000,3,165.36734,2
329950,2,120.7739,2
590000,2,246.19295,2
687500,1,96.61912,1
500000,3,263.84452,2
203000,2,151.43189,2
279000,2,103.12233,1
390000,2,109.62554,1
385000,3,193.23824,1
306000,1,111.4836,1
655500,3,314.01214,3
685000,3,257.34131,2
599000,3,274.06385,2
255000,2,94.76106,1
905000,2,327.01856,2
680000,1,198.81242,1
267500,2,130.0642,2
550000,2,170.94152,2
185000,1,76.18046,1
190000,2,122.63195999999999,2
555000,2,189.52212,1
427500,2,115.19972,1
440000,3,178.37376,1
875000,3,235.04459,2
415000,2,186.73503,2
1005000,3,226.68332,2
425000,2,144.92867999999999,1
848000,3,212.74787,1
364000,2,131.92226,2
400000,3,215.53496,1
496600,3,187.66406,2
175000,1,130.99323,1
320000,3,324.23147,2
330000,2,124.49002,2
405000,2,135.63838,1
640000,3,317.72826,2
525000,2,197.88339,2
857326,2,366.03782,3
271000,3,138.42547,1
369990,3,182.08988,2
329445,1,77.10949,1
425000,3,176.5157,2
450000,2,165.36734,2
235000,3,168.15443,2
740000,3,271.27676,2
589500,3,327.01856,1
607500,3,206.24466,1
765000,3,243.40586,2
228000,3,185.806,1
225000,2,61.315979999999996,1
195000,2,111.4836,1
560000,3,252.69616,2
576925,3,244.33489,2
432000,3,183.01891,1
282000,3,154.21898,1
253000,2,145.85771,1
399900,3,251.76713,2
675000,2,156.07704,1
650000,3,370.68297,3
230000,1,66.89016,1
514950,2,121.70293,2
280000,3,222.9672,3
638000,2,170.01248999999999,1
265000,1,70.60628,1
282000,2,155.14801,1
505000,2,167.2254,1
395000,3,170.94152,1
298900,2,170.01248999999999,2
535000,2,254.55422,2
275000,2,173.72861,2
515000,2,176.5157,1
479000,3,240.61877,2
380000,3,199.74145,2
415000,3,234.11556,2
342000,2,182.08988,2
590000,3,320.51535,3
829995,3,312.15408,3
204000,2,91.04494,1
122000,1,67.81919,1
225000,2,92.903,1
535000,2,192.30921,2
195000,2,132.85129,1
865000,1,136.56741,1
254600,2,136.56741,2
222400,2,111.4836,2
962000,3,310.29602,2
635000,2,165.36734,2
437000,2,183.94794,2
835000,2,252.69616,2
594000,2,122.63195999999999,1
620000,2,150.50286,1
279950,2,140.28353,1
206000,2,98.47718,1
702000,3,360.46364,2
220000,1,102.1933,1
315000,2,99.40621,1
479000,2,158.86413,2
240000,2,141.21256,2
248000,3,93.83203,1
320000,3,206.24466,1
580000,3,214.60593,2
390000,3,265.70258,3
345100,2,181.16085,3
204950,3,161.65122,1
759000,2,209.96078,2
358000,2,130.0642,2
200000,2,111.4836,1
485000,2,181.16085,1
1100000,3,234.11556,2
257000,2,143.07062,1
489000,1,168.15443,1
456000,2,197.88339,2
1025000,2,258.27034,2
224000,2,163.50928,1
850000,3,309.36699,3
420000,2,98.47718,1
207000,2,109.62554,1
265000,2,131.92226,1
367500,2,154.21898,1
569900,3,219.25108,3
420000,2,222.03817,2
895900,3,338.16692,3
585000,2,173.72861,1
890000,3,266.63161,2
285000,3,193.23824,1
468000,2,151.43189,2
550000,3,191.38018,2
383000,3,170.01248999999999,2
1150000,2,389.26357,2
515000,2,120.7739,1
300000,2,121.70293,2
325000,1,74.3224,1
520000,2,140.28353,2
174500,1,115.19972,2
665000,3,260.1284,2
305000,1,82.68367,1
600000,3,251.76713,2
385000,3,274.99288,2
245000,2,128.20614,1
315000,2,89.18688,1
119500,2,108.69651,1
324950,2,135.63838,1
650000,3,239.68974,2
665000,3,248.05101,2
192000,1,124.49002,1
350000,2,132.85129,1
550000,1,176.5157,1
411000,3,199.74145,2
447000,2,121.70293,1
420000,2,114.27069,1
292500,2,133.78032,2
402000,2,115.19972,3
295000,2,123.56099,2
245000,2,159.79316,1
575000,2,353.0314,2
229950,3,145.85771,1
580000,3,225.75429,1
583500,2,159.79316,1
565000,3,197.88339,2
355500,2,104.05136,1
650000,2,196.95436,1
510000,2,131.92226,2
355000,2,174.65764,2
674750,3,240.61877,2
355000,3,235.97362,2
366000,2,134.244835,2
465000,3,185.806,2
825000,2,304.72184,2
550000,3,195.09629999999999,2
415000,2,158.86413,2
700000,2,193.23824,2
390000,1,124.49002,1
485000,2,210.88981,2
355000,3,239.68974,3
700000,2,154.21898,2
607000,3,195.09629999999999,2
710000,3,185.806,1
895990,3,330.270165,2
241000,2,141.21256,2
317000,3,200.67048,2
425000,3,210.88981,2
843500,2,330.73468,2
455000,1,99.40621,1
365000,2,88.25785,1
345000,3,292.64445,2
215000,1,149.57383,2
279900,2,208.10272,3
310000,1,97.54814999999999,1
716000,2,154.21898,3
348500,1,143.99965,2
630000,2,180.23182,1
562000,2,222.9672,2
352000,1,87.32882,1
500000,3,196.95436,2
318700,3,257.34131,2
750000,3,255.48325,1
261490,3,152.36092,1
175000,2,106.83845,1
507000,3,357.67655,3
280000,2,172.79958,2
295000,2,188.59309,2
625000,2,167.2254,1
445000,1,140.28353,1
445838,2,209.03175,2
290000,2,124.49002,1
530000,3,377.18618,3
965000,3,317.72826,2
225000,2,185.806,2
440000,1,78.96755,1
499000,2,246.19295,1
297000,2,180.23182,2
470000,3,363.25073,3
200000,3,164.43831,1
221000,2,122.63195999999999,2
600000,1,96.61912,1
325000,1,108.69651,2
352500,1,91.04494,2
759990,3,235.97362,2
720000,1,187.66406,1
312891,3,213.6769,3
305000,2,84.54173,1
271920,2,130.99323,2
485000,2,147.71577,2
535000,2,159.79316,2
445000,2,167.2254,2
365000,3,145.85771,2
390000,3,180.23182,1
465000,1,134.70935,1
580000,3,135.63838,3
390000,3,212.74787,1
572800,2,307.50893,2
269900,3,142.14159,1
650000,2,199.74145,2
457000,2,113.34166,2
416000,2,103.12233,1
505000,2,103.12233,2
362500,2,158.86413,3
290000,3,154.21898,2
752500,3,252.69616,2
631625,3,226.68332,2
600000,1,119.84487,1
402000,2,143.07062,2
218450,1,78.03852,1
670000,2,276.85094,3
500000,3,195.09629999999999,2
401500,3,166.29637,1
245000,2,134.70935,2
460000,2,148.6448,3
350000,2,138.42547,1
492000,1,88.25785,1
990400,2,195.09629999999999,2
649950,2,224.82526,2
570000,2,224.82526,2
374500,2,130.0642,2
750000,2,219.25108,2
280000,2,94.76106,2
750000,1,103.12233,1
455000,2,109.62554,2
625000,2,148.6448,1
168000,1,107.76748,2
525000,2,196.02533,2
694000,1,215.53496,2
350000,3,215.53496,3
434400,3,182.08988,1
310000,3,186.73503,3
275000,2,91.97397,1
290000,3,185.806,2
570000,2,135.63838,3
362362,1,65.96113,1
765000,3,306.5799,2
575000,3,234.11556,2
850000,1,147.71577,1
539950,2,203.45757,2
295000,3,153.28995,2
325000,2,193.23824,1
230000,2,140.28353,2
379500,2,170.01248999999999,2
410000,3,199.74145,2
491000,2,133.78032,1
1075000,2,304.72184,2
305000,3,233.18653,2
590000,2,142.14159,1
299900,2,144.92867999999999,2
330000,3,222.03817,2
650000,3,293.57348,2
487250,3,157.00607,2
313100,2,159.79316,2
775000,3,328.87662,2
689000,3,208.10272,2
201000,2,83.6127,1
475000,3,315.8702,3
500000,2,157.00607,2
173000,1,76.18046,1
345000,3,211.81884,2
570000,2,202.52854,2
412000,1,117.05778,1
440000,2,191.38018,2
193000,1,88.25785,1
215000,2,112.41263,1
572115,3,300.07669,3
226500,2,152.36092,1
317500,3,207.45239899999999,2
445000,2,229.47041,2
234550,2,184.87697,1
280000,2,149.57383,2
1035000,3,270.34773,2
616500,2,332.59274,2
405000,2,98.47718,2
385000,2,200.67048,1
500000,2,224.82526,1
250000,1,82.68367,1
654300,2,231.32847,2
569995,3,246.19295,2
1000000,2,174.65764,1
594000,3,198.81242,1
397500,2,136.56741,2
442573,2,165.36734,1
544500,3,207.17369,2
970000,3,315.8702,3
260000,3,219.25108,2
552500,3,344.67013,3
218000,3,152.36092,1
715000,3,185.806,1
478000,1,111.4836,2
350000,3,164.43831,1
720000,2,294.50251,2
270000,3,162.58025,2
255000,2,93.83203,1
440000,2,133.78032,2
353000,2,201.59951,2
752875,3,260.1284,2
684000,3,282.42512,3
580000,3,191.38018,2
482000,3,208.10272,2
449000,2,182.08988,2
370000,2,214.884639,2
475000,3,166.29637,2
485000,2,223.89623,2
698000,3,277.77997,2
275000,2,117.05778,2
255000,3,192.30921,2
478000,1,76.18046,1
250000,2,105.90942,1
604000,3,182.08988,3
450000,2,155.14801,2
700000,2,203.45757,2
230000,3,171.87055,1
400000,3,199.74145,2
607500,3,228.54138,2
280005,2,104.98039,1
334000,1,156.07704,1
791000,3,217.764632,1
582000,3,196.95436,1
585000,2,134.70935,1
1051000,3,271.27676,3
402500,2,119.84487,1
430000,2,143.99965,2
425000,3,148.6448,1
446000,1,236.90265,1
305000,2,159.235742,2
550000,2,194.16727,2
464625,3,189.52212,2
812500,3,255.48325,2
575000,2,196.95436,2
820000,2,274.06385,2
239975,2,169.08346,2
729032,3,263.84452,2
670000,2,167.2254,2
303000,1,130.0642,1
610000,3,195.09629999999999,2
531000,1,117.98681,3
583500,3,142.14159,1
820000,1,205.31563,2
271500,2,185.341485,1
529000,2,142.14159,2
428000,2,217.39302,2
1003000,3,207.17369,2
461000,2,334.4508,1
780000,2,234.11556,3
860000,3,233.18653,1
515000,2,195.09629999999999,3
475000,2,146.78674,2
345000,1,107.76748,1
207500,2,122.63195999999999,1
274500,2,134.70935,2
725000,3,197.88339,2
693000,2,228.54138,2
345000,2,111.4836,1
379880,2,153.28995,2
230000,2,105.90942,1
417000,1,110.55457,1
515000,2,152.36092,2
410000,2,140.28353,1
685650,2,138.42547,1
585000,3,210.88981,1
1093000,3,365.10879,2
530000,3,145.85771,1
236000,2,120.7739,1
1029280,3,334.4508,3
875000,2,234.11556,2
326000,2,159.79316,2
455000,1,121.70293,1
346500,3,199.74145,2
557500,3,222.03817,2
550000,3,258.27034,2
601000,2,123.56099,1
998000,3,350.24431,3
517500,2,168.15443,2
278500,2,129.13517,1
260000,2,178.37376,2
725000,2,149.57383,1
565000,3,180.23182,1
345000,2,148.6448,3
285000,3,170.01248999999999,2
699800,1,221.10914,2
389000,1,78.96755,1
515000,3,276.85094,2
650000,2,202.52854,2
925000,3,311.22505,2
395000,3,143.07062,1
440000,2,143.99965,1
250000,1,69.67725,1
267800,1,65.0321,1
471000,1,115.19972,1
289000,2,101.26427,1
380000,3,172.79958,2
564000,3,198.81242,2
310000,2,91.97397,1
465000,3,205.31563,2
578000,2,139.3545,1
377500,2,127.27711,2
657000,1,145.85771,3
1085000,3,347.45722,3
175000,2,99.40621,1
675000,3,316.79923,3
418500,1,73.39337,1
510000,2,131.92226,2
439000,2,132.85129,2
310000,2,147.71577,2
750000,3,272.20579,2
234000,2,152.36092,2
592100,3,214.60593,2
193000,1,63.17404,1
445000,2,126.34808,1
439950,3,228.54138,2
619000,2,252.69616,2
975000,2,283.35415,2
330000,1,81.75464,1
425000,1,107.76748,1
925850,3,291.71542,3
300000,1,124.49002,1
745000,2,129.13517,1
408000,2,181.16085,2
510000,1,82.68367,1
400000,2,134.70935,2
465000,3,195.09629999999999,2
552250,3,239.68974,2
510500,2,117.98681,1
555000,3,194.16727,2
260000,2,126.34808,1
597000,3,217.39302,2
732000,2,182.08988,2
620047,3,163.50928,1
405000,1,66.89016,1
330000,2,107.76748,1
690500,3,290.78639,2
595000,2,313.08311,2
424000,2,132.85129,1
487275,3,222.9672,2
720000,2,147.71577,2
489950,2,222.9672,2
325000,2,227.61235,2
325000,2,78.96755,1
89950,1,52.95471,1
280000,1,137.49644,1
245000,3,118.91584,1
302000,3,142.14159,1
489000,2,194.16727,1
299800,3,142.14159,1
289500,2,196.95436,2
355000,1,163.50928,1
180000,2,94.76106,1
298000,2,181.16085,2
485000,3,112.41263,1
732350,3,210.88981,2
489000,1,119.84487,2
442500,1,140.28353,2
834000,2,236.90265,2
398000,2,159.79316,2
332220,2,239.68974,1
616000,2,161.65122,1
622000,3,248.98004,1
472000,3,238.76071,2
236000,2,144.92867999999999,1
203000,2,127.27711,1
480000,2,148.6448,1
425000,1,57.59986,1
525000,3,254.55422,2
349500,2,104.98039,2
370000,2,107.76748,1
375000,2,196.95436,2
530000,2,186.73503,2
550000,2,126.34808,2
267500,2,101.26427,1
192500,2,131.92226,1
390000,2,153.28995,2
405000,1,107.76748,3
525000,3,226.68332,2
610000,2,191.38018,2
560000,3,166.29637,2
515500,3,262.91549,2
270000,2,130.0642,2
645000,3,270.34773,3
355000,2,118.91584,2
235000,2,127.27711,1
302000,3,166.29637,1
175000,1,68.74822,1
306000,2,156.07704,2
379950,3,242.662636,2
285000,3,257.34131,3
405000,2,141.21256,1
995000,3,368.82491,3
475000,2,159.79316,1
500000,1,86.39979,1
380500,2,130.99323,1
490000,2,140.28353,1
360000,3,153.28995,2
415000,2,152.36092,1
218000,2,81.75464,1
767450,2,151.43189,2
285000,2,267.56064,1
290900,1,149.57383,2
276200,1,127.27711,1
315000,3,299.14766,2
377500,2,125.41905,2
425000,1,122.63195999999999,1
235000,2,97.54814999999999,1
234000,2,89.18688,1
199000,3,107.76748,1
294700,2,183.01891,2
1150000,2,300.07669,2
500000,2,196.02533,2
475000,3,232.2575,2
759000,2,274.06385,2
309950,1,135.63838,2
607500,2,142.14159,3
460000,2,154.21898,1
405100,3,146.78674,2
613500,2,218.32205,2
620000,3,205.31563,2
310000,2,235.97362,2
879950,3,280.56706,2
232000,1,115.19972,1
810000,2,163.50928,2
485000,3,222.9672,2
800000,3,299.14766,2
965000,3,293.57348,2
185000,3,128.20614,1
300000,2,131.92226,1
340000,2,178.37376,2
560000,3,223.89623,2
457000,3,204.3866,2
450000,2,119.84487,1
299800,3,223.89623,2
330000,3,141.21256,1
701000,3,310.29602,2
1065000,2,212.74787,2
725000,2,166.29637,1
542000,2,99.40621,1
338500,1,106.83845,2
360000,3,205.31563,2
540000,2,196.02533,1
667000,2,205.873048,2
325000,2,170.01248999999999,2
539000,2,118.91584,2
462500,2,218.32205,2
335000,3,170.01248999999999,2
925000,3,279.63803,2
414000,2,166.29637,2
410000,3,146.78674,2
448000,3,347.45722,3
605000,3,268.025155,3
952990,3,329.80565,2
468000,3,282.42512,2
562500,2,120.7739,2
549950,3,287.07027,3
502000,2,186.73503,2
546200,2,248.794234,2
529000,1,143.07062,2
460000,3,266.63161,3
325000,3,196.02533,2
720000,1,146.78674,1
845800,3,280.56706,3
423000,3,204.3866,2
349000,2,93.83203,1
235000,1,86.39979,1
688000,3,315.8702,3
570000,1,166.29637,1
615000,1,117.98681,1
337500,2,94.76106,1
286000,3,191.38018,2
335000,2,146.78674,2
700000,3,292.64445,3
335000,3,183.94794,2
505000,1,75.25143,1
500000,3,278.709,2
198500,1,97.54814999999999,1
464000,3,291.71542,2
212000,1,73.39337,1
825000,3,297.2896,3
790000,3,190.45115,1
255000,1,126.34808,2
473975,2,216.46399,2
750000,1,202.52854,2
732000,2,180.23182,2
585000,2,212.74787,2
